# rho_grid_gcc rho_cdf
1.542633780049171399e+00 8.143988514571942616e-02
1.542732958998106474e+00 8.149722447553858773e-02
1.542832137947041549e+00 8.155459732704398168e-02
1.542931316895976845e+00 8.161200369000140564e-02
1.543030495844912142e+00 8.166944355402540323e-02
1.543129674793847217e+00 8.172691690857981917e-02
1.543228853742782292e+00 8.178442374297822948e-02
1.543328032691717588e+00 8.184196404638408029e-02
1.543427211640652663e+00 8.189953780781039638e-02
1.543526390589587738e+00 8.195714501612093306e-02
1.543625569538523035e+00 8.201478566003010673e-02
1.543724748487458331e+00 8.207245972810282841e-02
1.543823927436393406e+00 8.213016720875528087e-02
1.543923106385328481e+00 8.218790809025527944e-02
1.544022285334263778e+00 8.224568236072243854e-02
1.544121464283199074e+00 8.230349000812815785e-02
1.544220643232133927e+00 8.236133102029609410e-02
1.544319822181069224e+00 8.241920538490332682e-02
1.544419001130004521e+00 8.247711308947919262e-02
1.544518180078939595e+00 8.253505412140656194e-02
1.544617359027874670e+00 8.259302846792213049e-02
1.544716537976809967e+00 8.265103611611676615e-02
1.544815716925745264e+00 8.270907705293528700e-02
1.544914895874680338e+00 8.276715126517734944e-02
1.545014074823615413e+00 8.282525873949792006e-02
1.545113253772550710e+00 8.288339946240748379e-02
1.545212432721485785e+00 8.294157342027190516e-02
1.545311611670420859e+00 8.299978059931369112e-02
1.545410790619356156e+00 8.305802098561196334e-02
1.545509969568291453e+00 8.311629456510256919e-02
1.545609148517226528e+00 8.317460132357877567e-02
1.545708327466161602e+00 8.323294124669193550e-02
1.545807506415096899e+00 8.329131431995157042e-02
1.545906685364031974e+00 8.334972052872552384e-02
1.546005864312967049e+00 8.340815985824111267e-02
1.546105043261902345e+00 8.346663229358504410e-02
1.546204222210837642e+00 8.352513781970394291e-02
1.546303401159772717e+00 8.358367642140461518e-02
1.546402580108707792e+00 8.364224808335511685e-02
1.546501759057643088e+00 8.370085279008472601e-02
1.546600938006578163e+00 8.375949052598419264e-02
1.546700116955513238e+00 8.381816127530686278e-02
1.546799295904448535e+00 8.387686502216885887e-02
1.546898474853383831e+00 8.393560175054927408e-02
1.546997653802318906e+00 8.399437144429086621e-02
1.547096832751253981e+00 8.405317408710089033e-02
1.547196011700189278e+00 8.411200966255141798e-02
1.547295190649124352e+00 8.417087815407926776e-02
1.547394369598059427e+00 8.422977954498749031e-02
1.547493548546994724e+00 8.428871381844538213e-02
1.547592727495930021e+00 8.434768095748886030e-02
1.547691906444865095e+00 8.440668094502118413e-02
1.547791085393800170e+00 8.446571376381378782e-02
1.547890264342735467e+00 8.452477939650664129e-02
1.547989443291670764e+00 8.458387782560840285e-02
1.548088622240605616e+00 8.464300903349730731e-02
1.548187801189540913e+00 8.470217300242249836e-02
1.548286980138476210e+00 8.476136971450315416e-02
1.548386159087411285e+00 8.482059915172987519e-02
1.548485338036346359e+00 8.487986129596560014e-02
1.548584516985281656e+00 8.493915612894568923e-02
1.548683695934216953e+00 8.499848363227850701e-02
1.548782874883152028e+00 8.505784378744621343e-02
1.548882053832087102e+00 8.511723657580558267e-02
1.548981232781022399e+00 8.517666197858851651e-02
1.549080411729957474e+00 8.523611997690216935e-02
1.549179590678892549e+00 8.529561055173036366e-02
1.549278769627827845e+00 8.535513368393404798e-02
1.549377948576763142e+00 8.541468935425147735e-02
1.549477127525698217e+00 8.547427754329917082e-02
1.549576306474633292e+00 8.553389823157292460e-02
1.549675485423568588e+00 8.559355139944828383e-02
1.549774664372503663e+00 8.565323702718062593e-02
1.549873843321438738e+00 8.571295509490692299e-02
1.549973022270374035e+00 8.577270558264570022e-02
1.550072201219309331e+00 8.583248847029782691e-02
1.550171380168244406e+00 8.589230373764727977e-02
1.550270559117179481e+00 8.595215136436221148e-02
1.550369738066114778e+00 8.601203132999543643e-02
1.550468917015049852e+00 8.607194361398458338e-02
1.550568095963984927e+00 8.613188819565399668e-02
1.550667274912920224e+00 8.619186505421468081e-02
1.550766453861855521e+00 8.625187416876510527e-02
1.550865632810790595e+00 8.631191551829207886e-02
1.550964811759725670e+00 8.637198908167172118e-02
1.551063990708660967e+00 8.643209483767025358e-02
1.551163169657596042e+00 8.649223276494401313e-02
1.551262348606531116e+00 8.655240284204136769e-02
1.551361527555466413e+00 8.661260504740292410e-02
1.551460706504401710e+00 8.667283935936211103e-02
1.551559885453336785e+00 8.673310575614627538e-02
1.551659064402271859e+00 8.679340421587782017e-02
1.551758243351207156e+00 8.685373471657453770e-02
1.551857422300142453e+00 8.691409723615049765e-02
1.551956601249077305e+00 8.697449175241681041e-02
1.552055780198012602e+00 8.703491824308345892e-02
1.552154959146947899e+00 8.709537668575850766e-02
1.552254138095882974e+00 8.715586705794999001e-02
1.552353317044818048e+00 8.721638933706686581e-02
1.552452495993753345e+00 8.727694350041954874e-02
1.552551674942688642e+00 8.733752952522062796e-02
1.552650853891623717e+00 8.739814738858599219e-02
1.552750032840558791e+00 8.745879706753595384e-02
1.552849211789494088e+00 8.751947853899591512e-02
1.552948390738429163e+00 8.758019177979689540e-02
1.553047569687364238e+00 8.764093676667714106e-02
1.553146748636299534e+00 8.770171347628281933e-02
1.553245927585234831e+00 8.776252188516849018e-02
1.553345106534169906e+00 8.782336196979843856e-02
1.553444285483104981e+00 8.788423370654784017e-02
1.553543464432040278e+00 8.794513707170338590e-02
1.553642643380975352e+00 8.800607204146394802e-02
1.553741822329910427e+00 8.806703859194228712e-02
1.553841001278845724e+00 8.812803669916551008e-02
1.553940180227781021e+00 8.818906633907597215e-02
1.554039359176716095e+00 8.825012748753240099e-02
1.554138538125651170e+00 8.831122012031110413e-02
1.554237717074586467e+00 8.837234421310691257e-02
1.554336896023521541e+00 8.843349974153345838e-02
1.554436074972456616e+00 8.849468668112525638e-02
1.554535253921391913e+00 8.855590500733813430e-02
1.554634432870327210e+00 8.861715469555012104e-02
1.554733611819262284e+00 8.867843572106266781e-02
1.554832790768197359e+00 8.873974805910184172e-02
1.554931969717132656e+00 8.880109168481936655e-02
1.555031148666067731e+00 8.886246657329296972e-02
1.555130327615002805e+00 8.892387269952840845e-02
1.555229506563938102e+00 8.898531003846003873e-02
1.555328685512873399e+00 8.904677856495170352e-02
1.555427864461808474e+00 8.910827825379795397e-02
1.555527043410743548e+00 8.916980907972547887e-02
1.555626222359678845e+00 8.923137101739384014e-02
1.555725401308614142e+00 8.929296404139631937e-02
1.555824580257548995e+00 8.935458812626119462e-02
1.555923759206484291e+00 8.941624324645371102e-02
1.556022938155419588e+00 8.947792937637559507e-02
1.556122117104354663e+00 8.953964649036706691e-02
1.556221296053289738e+00 8.960139456270818648e-02
1.556320475002225034e+00 8.966317356761951962e-02
1.556419653951160331e+00 8.972498347926323448e-02
1.556518832900095406e+00 8.978682427174432268e-02
1.556618011849030481e+00 8.984869591911200104e-02
1.556717190797965777e+00 8.991059839536075238e-02
1.556816369746900852e+00 8.997253167443088062e-02
1.556915548695835927e+00 9.003449573021063412e-02
1.557014727644771224e+00 9.009649053653674688e-02
1.557113906593706520e+00 9.015851606719554878e-02
1.557213085542641595e+00 9.022057229592429783e-02
1.557312264491576670e+00 9.028265919641266513e-02
1.557411443440511967e+00 9.034477674230353972e-02
1.557510622389447041e+00 9.040692490719401397e-02
1.557609801338382116e+00 9.046910366463713216e-02
1.557708980287317413e+00 9.053131298814291739e-02
1.557808159236252710e+00 9.059355285117913492e-02
1.557907338185187784e+00 9.065582322717280483e-02
1.558006517134122859e+00 9.071812408951175632e-02
1.558105696083058156e+00 9.078045541154550202e-02
1.558204875031993231e+00 9.084281716658605677e-02
1.558304053980928305e+00 9.090520932791001929e-02
1.558403232929863602e+00 9.096763186875926610e-02
1.558502411878798899e+00 9.103008476234220048e-02
1.558601590827733974e+00 9.109256798183486270e-02
1.558700769776669048e+00 9.115508150038284518e-02
1.558799948725604345e+00 9.121762529110193085e-02
1.558899127674539420e+00 9.128019932707918949e-02
1.558998306623474495e+00 9.134280358137492062e-02
1.559097485572409791e+00 9.140543802702354170e-02
1.559196664521345088e+00 9.146810263703453181e-02
1.559295843470280163e+00 9.153079738439416635e-02
1.559395022419215238e+00 9.159352224206675219e-02
1.559494201368150534e+00 9.165627718299587667e-02
1.559593380317085831e+00 9.171906218010537903e-02
1.559692559266020684e+00 9.178187720630068269e-02
1.559791738214955981e+00 9.184472223447115447e-02
1.559890917163891277e+00 9.190759723748968824e-02
1.559990096112826352e+00 9.197050218821489764e-02
1.560089275061761427e+00 9.203343705949278142e-02
1.560188454010696724e+00 9.209640182415756993e-02
1.560287632959632020e+00 9.215939645503276600e-02
1.560386811908567095e+00 9.222242092493274090e-02
1.560485990857502170e+00 9.228547520666449677e-02
1.560585169806437467e+00 9.234855927302848544e-02
1.560684348755372541e+00 9.241167309681959374e-02
1.560783527704307616e+00 9.247481665082940561e-02
1.560882706653242913e+00 9.253798990784696532e-02
1.560981885602178210e+00 9.260119284065995715e-02
1.561081064551113284e+00 9.266442542205623190e-02
1.561180243500048359e+00 9.272768762482549998e-02
1.561279422448983656e+00 9.279097942176034453e-02
1.561378601397918731e+00 9.285430078565715117e-02
1.561477780346853805e+00 9.291765168931839791e-02
1.561576959295789102e+00 9.298103210555343223e-02
1.561676138244724399e+00 9.304444200717965074e-02
1.561775317193659474e+00 9.310788136702416451e-02
1.561874496142594548e+00 9.317135015792533947e-02
1.561973675091529845e+00 9.323484835273390670e-02
1.562072854040464920e+00 9.329837592431404480e-02
1.562172032989399995e+00 9.336193284554544780e-02
1.562271211938335291e+00 9.342551908932422711e-02
1.562370390887270588e+00 9.348913462856424383e-02
1.562469569836205663e+00 9.355277943619849657e-02
1.562568748785140738e+00 9.361645348518098098e-02
1.562667927734076034e+00 9.368015674848774454e-02
1.562767106683011109e+00 9.374388919911771922e-02
1.562866285631946184e+00 9.380765081009513617e-02
1.562965464580881481e+00 9.387144155447038618e-02
1.563064643529816777e+00 9.393526140532114377e-02
1.563163822478751852e+00 9.399911033575411579e-02
1.563263001427686927e+00 9.406298831890656797e-02
1.563362180376622224e+00 9.412689532794757397e-02
1.563461359325557520e+00 9.419083133607905611e-02
1.563560538274492373e+00 9.425479631653739532e-02
1.563659717223427670e+00 9.431879024259574862e-02
1.563758896172362967e+00 9.438281308756375776e-02
1.563858075121298041e+00 9.444686482479003331e-02
1.563957254070233116e+00 9.451094542766357021e-02
1.564056433019168413e+00 9.457505486961498287e-02
1.564155611968103710e+00 9.463919312411757379e-02
1.564254790917038784e+00 9.470336016468899887e-02
1.564353969865973859e+00 9.476755596489304379e-02
1.564453148814909156e+00 9.483178049834069256e-02
1.564552327763844231e+00 9.489603373869104352e-02
1.564651506712779305e+00 9.496031565965377952e-02
1.564750685661714602e+00 9.502462623498993122e-02
1.564849864610649899e+00 9.508896543851315386e-02
1.564949043559584974e+00 9.515333324409130933e-02
1.565048222508520048e+00 9.521772962564828413e-02
1.565147401457455345e+00 9.528215455716504412e-02
1.565246580406390420e+00 9.534660801268060593e-02
1.565345759355325495e+00 9.541108996629435457e-02
1.565444938304260791e+00 9.547560039216701488e-02
1.565544117253196088e+00 9.554013926452178951e-02
1.565643296202131163e+00 9.560470655764601033e-02
1.565742475151066238e+00 9.566930224589294263e-02
1.565841654100001534e+00 9.573392630368278422e-02
1.565940833048936609e+00 9.579857870550373411e-02
1.566040011997871684e+00 9.586325942591426841e-02
1.566139190946806981e+00 9.592796843954400077e-02
1.566238369895742277e+00 9.599270572109502853e-02
1.566337548844677352e+00 9.605747124534345927e-02
1.566436727793612427e+00 9.612226498714113165e-02
1.566535906742547724e+00 9.618708692141683669e-02
1.566635085691482798e+00 9.625193702317706712e-02
1.566734264640417873e+00 9.631681526750865419e-02
1.566833443589353170e+00 9.638172162957937827e-02
1.566932622538288467e+00 9.644665608463932893e-02
1.567031801487223541e+00 9.651161860802248693e-02
1.567130980436158616e+00 9.657660917514845900e-02
1.567230159385093913e+00 9.664162776152347700e-02
1.567329338334029210e+00 9.670667434274174412e-02
1.567428517282964062e+00 9.677174889448678097e-02
1.567527696231899359e+00 9.683685139253395135e-02
1.567626875180834656e+00 9.690198181274992106e-02
1.567726054129769730e+00 9.696714013109544728e-02
1.567825233078704805e+00 9.703232632362646104e-02
1.567924412027640102e+00 9.709754036649556608e-02
1.568023590976575399e+00 9.716278223595278818e-02
1.568122769925510473e+00 9.722805190834764300e-02
1.568221948874445548e+00 9.729334936013039892e-02
1.568321127823380845e+00 9.735867456785347873e-02
1.568420306772315920e+00 9.742402750817219514e-02
1.568519485721250994e+00 9.748940815784724878e-02
1.568618664670186291e+00 9.755481649374533881e-02
1.568717843619121588e+00 9.762025249284056461e-02
1.568817022568056663e+00 9.768571613221585515e-02
1.568916201516991737e+00 9.775120738906474538e-02
1.569015380465927034e+00 9.781672624069241706e-02
1.569114559414862109e+00 9.788227266451658692e-02
1.569213738363797184e+00 9.794784663806985203e-02
1.569312917312732480e+00 9.801344813900049469e-02
1.569412096261667777e+00 9.807907714507359265e-02
1.569511275210602852e+00 9.814473363417255958e-02
1.569610454159537927e+00 9.821041758430104629e-02
1.569709633108473223e+00 9.827612897358362076e-02
1.569808812057408298e+00 9.834186778026701714e-02
1.569907991006343373e+00 9.840763398272216189e-02
1.570007169955278670e+00 9.847342755944502035e-02
1.570106348904213966e+00 9.853924848905780409e-02
1.570205527853149041e+00 9.860509675031045584e-02
1.570304706802084116e+00 9.867097232208230095e-02
1.570403885751019413e+00 9.873687518338303271e-02
1.570503064699954487e+00 9.880280531335371152e-02
1.570602243648889562e+00 9.886876269126880501e-02
1.570701422597824859e+00 9.893474729653714550e-02
1.570800601546760156e+00 9.900075910870284601e-02
1.570899780495695230e+00 9.906679810744700720e-02
1.570998959444630305e+00 9.913286427258917455e-02
1.571098138393565602e+00 9.919895758408843467e-02
1.571197317342500899e+00 9.926507802204438680e-02
1.571296496291435751e+00 9.933122556669846115e-02
1.571395675240371048e+00 9.939740019843637531e-02
1.571494854189306345e+00 9.946360189778755134e-02
1.571594033138241420e+00 9.952983064542739178e-02
1.571693212087176494e+00 9.959608642217869512e-02
1.571792391036111791e+00 9.966236920901271057e-02
1.571891569985047088e+00 9.972867898704988743e-02
1.571990748933982163e+00 9.979501573756163757e-02
1.572089927882917237e+00 9.986137944197170935e-02
1.572189106831852534e+00 9.992777008185720067e-02
1.572288285780787609e+00 9.999418763894923901e-02
1.572387464729722684e+00 1.000606320951352712e-01
1.572486643678657980e+00 1.001271034324596604e-01
1.572585822627593277e+00 1.001936016331246987e-01
1.572685001576528352e+00 1.002601266794920093e-01
1.572784180525463427e+00 1.003266785540841560e-01
1.572883359474398723e+00 1.003932572395854761e-01
1.572982538423333798e+00 1.004598627188427878e-01
1.573081717372268873e+00 1.005264949748675418e-01
1.573180896321204170e+00 1.005931539908364591e-01
1.573280075270139466e+00 1.006598397500924891e-01
1.573379254219074541e+00 1.007265522361461690e-01
1.573478433168009616e+00 1.007932914326771234e-01
1.573577612116944913e+00 1.008600573235350073e-01
1.573676791065879987e+00 1.009268498927399921e-01
1.573775970014815062e+00 1.009936691244849444e-01
1.573875148963750359e+00 1.010605150031361060e-01
1.573974327912685656e+00 1.011273875132337879e-01
1.574073506861620730e+00 1.011942866394939938e-01
